# date, lon, lat, tau, shf, lhf, L, cd, cdn, ct, ctn, cq, cqn, tsrv, tsr, qsr, usr, psim, psit, psiq, u10n, t10n, tv10n, q10n, zo, zot, zoq, uref, tref, qref, iter, dter, dqer, dtwl, qair, qsea, Rl, Rs, Rnl
2.007092200000000000e+07,2.309050100000000043e+02,4.794950999999999652e+01,1.603810063828740584e-01,2.914648096304626179e+01,1.420415085900731640e+02,-1.259686487576900049e+02,1.270677239420334257e-03,1.339144686709353889e-03,1.168498608211882136e-03,1.195395290384908098e-03,1.168498608211882136e-03,1.195395290384908098e-03,-8.827528568874551396e-02,-6.532228179094888565e-02,-1.298601961107111462e-04,3.629868818566460709e-01,3.924754202564040284e-01,7.256785938740037967e-01,7.256785938740037967e-01,9.919218482471398701e+00,1.399043276369769728e+01,2.884989828127408487e+02,7.140274319539213939e-03,1.790095786645169587e-04,4.808640179889726797e-05,4.808640179889726797e-05,9.651213724674541083e+00,1.406418827758955103e+01,7.286899716504030046e-03,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.999999999999999889e-01,7.154097721506057043e-03,1.111565180250678221e-02,3.700000000000000000e+02,1.643504499999999950e+02,2.607590569854388818e+01
2.007092300000000000e+07,3.052591199999999958e+02,5.396581600000000378e+01,1.153196249005308122e-01,-1.283908186879387259e+01,1.991324626353728977e+00,2.377410745451203411e+02,1.112542365174297486e-03,1.259457263848404781e-03,1.004991990685911345e-03,1.167240723182230190e-03,1.004991990685911345e-03,1.167240723182230190e-03,3.342699130263140223e-02,3.368172224346335092e-02,-2.106800541397384709e-06,3.039406696386929285e-01,-3.154692563895428736e-01,-4.206256751860572018e-01,-4.206256751860572018e-01,8.564547816222553678e+00,5.072182979542333214e+00,2.791744968964401323e+02,4.976232432310611492e-03,1.273506758596542449e-04,5.227299490698465452e-05,5.227299490698465452e-05,8.724354377951650363e+00,5.089913914759392810e+00,4.975123357672302064e-03,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.999999999999999889e-01,4.970364832533862715e-03,5.040287673201147671e-03,3.700000000000000000e+02,6.733919000000000210e+01,-3.367109038023554746e+01
2.007092300000000000e+07,2.313506200000000206e+02,4.788770699999999891e+01,1.146502401044523223e-01,2.391732906270429382e+01,1.278321692132061571e+02,-8.899389941801679527e+01,1.222290974852285926e-03,1.263670895987106932e-03,1.175076482476910362e-03,1.173481061633729026e-03,1.175076482476910362e-03,1.173481061633729026e-03,-8.763696784039561039e-02,-6.326451563970521275e-02,-1.379511994918062201e-04,3.065728508752396109e-01,4.941385760031460350e-01,8.991984340888168337e-01,8.991984340888168337e-01,8.624086474310512784e+00,1.419864925235185638e+01,2.886803569135980183e+02,6.982013774391160159e-03,1.297684458199131264e-04,5.464917438051250319e-05,5.464917438051250319e-05,8.333069276223001864e+00,1.429038214353147396e+01,7.182041582130246904e-03,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.999999999999999889e-01,7.056584832914612575e-03,1.116095789255730150e-02,3.700000000000000000e+02,1.552532199999999989e+02,2.674176214906529481e+01
2.007092400000000000e+07,3.066779000000000224e+02,5.820096999999999809e+01,6.091890401113672637e-02,9.391340079110450656e-01,9.897459516323332096e+00,-7.193762483353257267e+02,9.739008996500561491e-04,1.142640304730284948e-03,9.799751477555715667e-04,1.123096420676071745e-03,9.799751477555715667e-04,1.123096420676071745e-03,-5.901522691130984231e-03,-3.415060042579968341e-03,-1.455166275549365890e-05,2.228409970451947497e-01,1.439475824564708795e-01,2.372203351110079850e-01,2.372203351110079850e-01,6.592335589848510757e+00,6.596303451245205451e+00,2.808250994566662939e+02,5.690094415255938717e-03,7.258900378220465785e-05,5.908004371644710542e-05,5.908004371644710542e-05,6.554319496225804897e+00,6.597182641429355954e+00,5.693840668293423564e-03,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.999999999999999889e-01,5.664671609892520630e-03,6.128070474028153754e-03,3.700000000000000000e+02,5.217172000000000054e+01,-2.105525133890967382e+01
2.007092400000000000e+07,2.309056099999999958e+02,4.794973800000000352e+01,8.629006654995512171e-02,1.746276280659300539e+01,6.609424663379775211e+01,-8.376968981376286649e+01,1.272223129524072951e-03,1.206649119976237238e-03,1.244885109157398660e-03,1.153262088741911556e-03,1.244885109157398660e-03,1.153262088741911556e-03,-6.787955315772303821e-02,-5.322806070316053739e-02,-8.218278176305960855e-05,2.659873880981895033e-01,3.301521710106674057e-01,6.168691536712909151e-01,6.168691536712909151e-01,7.657136261483671547e+00,1.439635354319614180e+01,2.891593243664359534e+02,8.580255396300254939e-03,9.977808082225865451e-05,5.855035274450827215e-05,5.855035274450827215e-05,7.393545306984433907e+00,1.447682372839602749e+01,8.704499330446122812e-03,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.999999999999999889e-01,8.700956505425062187e-03,1.105564477750260038e-02,3.700000000000000000e+02,7.559113000000000682e+01,2.612629818490212941e+01
2.007092500000000000e+07,3.074784500000000094e+02,6.050219300000000544e+01,2.449108183844209141e-01,1.001037494754492307e+01,2.998581628241417718e+01,-7.730080575285937812e+02,1.293640028961374729e-03,1.443087193504578696e-03,1.102980631268872178e-03,1.211772131213868396e-03,1.102980631268872178e-03,1.211772131213868396e-03,-2.192092600887011328e-02,-1.813621350823523687e-02,-2.196107404704323858e-05,4.464990446080341902e-01,9.149691819854033348e-02,1.790977636013109664e-01,1.790977636013109664e-01,1.175368706815804032e+01,5.945444111686924771e+00,2.801169622981697103e+02,5.367027401731431883e-03,2.673212835069155324e-04,3.581792493091640257e-05,3.581792493091640257e-05,1.167959207280254574e+01,5.949809443856111102e+00,5.372313366354822435e-03,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.999999999999999889e-01,5.339356803443034288e-03,6.055487723048134409e-03,3.700000000000000000e+02,2.781363100000000088e+01,-2.194780214714664623e+01
2.007092500000000000e+07,2.312951500000000067e+02,4.844016299999999831e+01,6.249828610807652007e-02,1.141377625180123268e+01,6.590964435126372223e+01,-7.223701680607926789e+01,1.074452956727925228e-03,1.148338891898756289e-03,1.113214926859993443e-03,1.129039493945652476e-03,1.113214926859993443e-03,1.129039493945652476e-03,-5.782952828309478877e-02,-4.082390295500069183e-02,-9.613451688710756302e-05,2.259781833850993960e-01,7.289757473465949822e-01,1.163529296155528137e+00,1.163529296155528137e+00,6.668506862320808359e+00,1.442925209377915508e+01,2.890729977369437620e+02,7.899833180736977670e-03,7.475462367643647343e-05,6.109558942358769373e-05,6.109558942358769373e-05,6.423033543727798111e+00,1.449743718766825396e+01,8.060399432012758242e-03,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.999999999999999889e-01,7.954526818261484569e-03,1.078522964956601070e-02,3.700000000000000000e+02,1.250325899999999848e+02,2.429238983779693584e+01
2.007092600000000000e+07,3.052963599999999929e+02,6.047516300000000200e+01,3.269531604453209672e-01,3.796859256144677630e+01,9.328863974331930820e+01,-3.143474895280131705e+02,1.386833422528425735e-03,1.521185590839553483e-03,1.138328876254701477e-03,1.220586216963092524e-03,1.138328876254701477e-03,1.220586216963092524e-03,-6.915110373999075466e-02,-5.913480107513477413e-02,-5.868863332852734214e-05,5.131720943786995948e-01,1.978245739074655507e-01,3.787344016600909802e-01,3.787344016600909802e-01,1.315747806770659878e+01,3.815897363673457221e+00,2.777208378137964360e+02,3.830912322989067469e-03,3.515356313574073146e-04,2.812255441858664182e-05,2.812255441858664182e-05,1.297287507924717076e+01,3.847866304100364232e+00,3.862640060099932059e-03,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.999999999999999889e-01,3.786250260049661177e-03,5.706237829583013683e-03,3.700000000000000000e+02,4.637027700000000152e+01,-2.582592139007866550e+01
2.007092600000000000e+07,2.322376700000000085e+02,4.775423400000000385e+01,2.699868047178209662e-02,9.570588587448799700e+00,5.202369411878957806e+01,-2.190814503002635405e+01,1.171380841174748857e-03,1.036349380286908078e-03,1.282123822483036352e-03,1.073633114659344355e-03,1.282123822483036352e-03,1.073633114659344355e-03,-7.219502172663339046e-02,-5.185471969132783576e-02,-1.149592701194789577e-04,1.489978729967752491e-01,7.675813887569669092e-01,1.345532131019733679e+00,1.345532131019733679e+00,4.628333074122060964e+00,1.421442242936291223e+01,2.887710240496815004e+02,7.408774558134077065e-03,4.015694116805941456e-05,6.182358806893832018e-05,6.182358806893832018e-05,4.287617780838703929e+00,1.438635565517370196e+01,7.789941754990088556e-03,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.999999999999999889e-01,7.787012718482405789e-03,1.085578098342367993e-02,3.700000000000000000e+02,9.103805499999999995e+01,2.490136248173189415e+01
2.007092700000000000e+07,3.071226200000000404e+02,6.326147499999999724e+01,1.315663168237467817e-01,2.256255954728068502e+01,5.641401836130240355e+01,-1.306758812026940006e+02,1.218131877544623241e-03,1.284595594146437916e-03,1.144871358766423250e-03,1.173226641128859724e-03,1.144871358766423250e-03,1.173226641128859724e-03,-6.413715129783283120e-02,-5.479278556285698681e-02,-5.523060666954354502e-05,3.225465232077702749e-01,3.826699729134213079e-01,7.086885003917767767e-01,7.086885003917767767e-01,8.999287479290597247e+00,1.979121424761615344e+00,2.757720170637415436e+02,3.189080234742255101e-03,1.422764949410849607e-04,4.932221951746645992e-05,4.932221951746645992e-05,8.768701621907961652e+00,2.039316729789277360e+00,3.249756529644687829e-03,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.999999999999999889e-01,3.192615165332234224e-03,4.876337158116703444e-03,3.700000000000000000e+02,1.032449799999999982e+02,-3.552063590853978070e+01
2.007092700000000000e+07,2.322422500000000127e+02,4.776196300000000150e+01,7.040008816670058345e-02,1.713064096523253710e+01,7.032472816630217949e+01,-6.301216959992139266e+01,1.104587869644215337e-03,1.170311573433321277e-03,1.135560102035883950e-03,1.138433681476621120e-03,1.135560102035883950e-03,1.138433681476621120e-03,-7.518300023114671271e-02,-5.794876573657218449e-02,-9.702878772205082985e-05,2.409294038178010355e-01,7.851735734539191380e-01,1.248683725576538173e+00,1.248683725576538173e+00,7.042607580010426638e+00,1.409669543401616920e+01,2.887738408336387579e+02,8.099537060294955196e-03,8.355837575577674246e-05,6.022792600840816158e-05,6.022792600840816158e-05,6.754435080413265347e+00,1.420251303859885184e+01,8.276716914978717726e-03,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.999999999999999889e-01,8.175423609779040868e-03,1.101524416734568808e-02,3.700000000000000000e+02,1.117475799999999992e+02,2.526684872229253287e+01
2.007092800000000000e+07,3.082804299999999671e+02,6.417109000000000663e+01,3.014751171733184160e-02,1.171136291437520249e+01,3.364474587000165684e+01,-2.352578241465473496e+01,1.128883478106544819e-03,1.040644651995817653e-03,1.224407080568814480e-03,1.071451017218238077e-03,1.224407080568814480e-03,1.071451017218238077e-03,-7.055593740642310263e-02,-5.899414880060154659e-02,-6.834989355977100852e-05,1.545338606023597405e-01,8.998604953736037970e-01,1.759780053236079445e+00,1.759780053236079445e+00,4.790379689837950039e+00,2.266345103528863092e+00,2.760137052717702772e+02,2.914814183981581652e-03,4.120108537296981630e-05,5.884923629705064371e-05,5.884923629705064371e-05,4.451376731625917849e+00,2.455149017710255066e+00,3.133560071503138124e-03,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.999999999999999889e-01,3.097094348233530876e-03,4.973749744402145359e-03,3.700000000000000000e+02,1.061127999999999929e+02,-3.369289251538865670e+01
2.007092800000000000e+07,2.336158599999999979e+02,4.717068499999999887e+01,1.473165092112399543e-01,2.723869389291682097e+01,1.468938972982644771e+02,-1.119159967112085354e+02,1.378510470469869334e-03,1.319845597340555104e-03,1.264879501483392359e-03,1.189660932631119187e-03,1.264879501483392359e-03,1.189660932631119187e-03,-8.831152214758884733e-02,-6.371759835304267872e-02,-1.400138487586886059e-04,3.482737397420767600e-01,2.663877673716736894e-01,5.034068365351443974e-01,5.034068365351443974e-01,9.586485541480001871e+00,1.286839319996880704e+01,2.871880607883954895e+02,6.086021251111204365e-03,1.653086008310703859e-04,4.954881180039638969e-05,4.954881180039638969e-05,9.304389936879488232e+00,1.294688160089356188e+01,6.258492646462585768e-03,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.999999999999999889e-01,6.251883701475351510e-03,1.036174348169575064e-02,3.700000000000000000e+02,5.305443199999999138e+01,1.985355951250490847e+01
2.007092900000000000e+07,3.082804299999999671e+02,6.417108000000000345e+01,3.776070718905787105e-02,1.529606230432880309e+01,6.206655248590871565e+01,-2.405473428296240357e+01,1.157718521458228882e-03,1.067897797376852207e-03,1.238292342735233418e-03,1.085545945176197768e-03,1.238292342735233418e-03,1.085545945176197768e-03,-8.797369391169032604e-02,-6.898618234389131132e-02,-1.129059956795868926e-04,1.733407658269477958e-01,8.898102913368763911e-01,1.743394103815137486e+00,1.743394103815137486e+00,5.304361867204665515e+00,2.105582270408149270e+00,2.756402252234187813e+02,1.650030283639128707e-03,4.831338941050745755e-05,5.895093717840565675e-05,5.895093717840565675e-05,4.927534458306357834e+00,2.323909629944864719e+00,2.007354998169723348e-03,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.999999999999999889e-01,1.946510878197887495e-03,5.050540152210441364e-03,3.700000000000000000e+02,1.609082999999999970e+02,-3.303623730534772562e+01
2.007092900000000000e+07,2.361586299999999881e+02,4.696074000000000126e+01,6.443627432656932885e-02,2.850403929582504148e+01,8.898020508109074456e+01,-3.279624047800805897e+01,1.277578306178709690e-03,1.154509807770100335e-03,1.305211657204206552e-03,1.130944469513082756e-03,1.305211657204206552e-03,1.130944469513082756e-03,-1.227683942599812339e-01,-1.001904073491598907e-01,-1.274981126625124078e-04,2.302847765878407726e-01,6.108974663923909532e-01,1.093107804170675212e+00,1.093107804170675212e+00,6.777433843555543014e+00,1.227446137230822387e+01,2.867148369881284680e+02,6.791775435116271034e-03,7.715369919461652294e-05,6.037057214017884792e-05,6.037057214017884792e-05,6.355352367440942452e+00,1.254390060372401194e+01,7.134652506800709046e-03,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.999999999999999889e-01,7.130790362157543236e-03,1.062233147573744645e-02,3.700000000000000000e+02,1.901406000000000063e+02,2.233343326476575186e+01
2.007093000000000000e+07,3.082804299999999671e+02,6.417108000000000345e+01,1.879773742042968251e-02,7.032512926063059666e+00,3.868131487525175061e+01,-1.621805513755124650e+01,1.090879680911623637e-03,1.000239790592313176e-03,1.235825186567873638e-03,1.050539095120196949e-03,1.235825186567873638e-03,1.050539095120196949e-03,-6.205196875653845590e-02,-4.517329747094103731e-02,-1.002066893050608884e-04,1.231828196933809905e-01,1.219791424673503766e+00,2.034595440524451515e+00,2.034595440524451515e+00,3.894874808995276716e+00,2.694157332407996819e+00,2.762940255840036343e+02,2.034029434128785570e-03,3.215285684017885970e-05,5.891301391998567794e-05,5.891301391998567794e-05,3.565754733417819011e+00,2.866878484016012862e+00,2.417172037051030196e-03,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.999999999999999889e-01,2.372652172452877333e-03,5.054555634790366611e-03,3.700000000000000000e+02,1.093297040000000067e+02,-3.363485583277503821e+01
2.007100100000000000e+07,2.352550999999999988e+02,4.453971500000000106e+01,2.786429282602762708e-02,-2.231994675245954962e+00,1.197699031184049723e+01,2.446955886581530137e+02,9.991911735221007361e-04,1.038209682494272042e-03,1.033074860769381481e-03,1.074120912980073943e-03,1.033074860769381481e-03,1.074120912980073943e-03,7.510490646073674469e-03,1.200950550537317058e-02,-2.620365484027188151e-05,1.506283387802805074e-01,-2.104655880234168885e-01,-2.104655880234168885e-01,-2.104655880234168885e-01,4.674827305095778485e+00,1.298891059197916320e+01,2.876672351066860074e+02,8.137640217618438698e-03,4.060667053835199979e-05,6.149628466760038688e-05,6.149628466760038688e-05,4.751774104385401820e+00,1.299504675948531940e+01,8.124251655091790578e-03,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.999999999999999889e-01,8.121913706689793191e-03,8.923692059728722398e-03,3.700000000000000000e+02,1.734634100000000103e+02,8.489480328692771138e+00
